1.198484659	0.256190417	0.051380937	0.052255704	0.016402679	0.071805978	0.123596924	0.08694862	0.03581383	0.037670013	0.019791494	0.013958391	0.002055851	0.001034105	8.24222E-66	6.3824E-120
0.320569415	3.750571727	0.234724958	0.024313523	0.026202513	0.073603355	0.090802768	0.08160462	0.067959699	0.041699212	0.03433431	0.011105128	0.004808339	0.001663561	0.000346785	8.07877E-39
0.002975308	0.911273433	5.95553344	0.172826051	0.018643566	0.063778555	0.061292161	0.092683009	0.082752279	0.055638624	0.037984042	0.019791148	0.005525739	0.0009078	4.92904E-25	0.000181933
0.016757826	0.036558921	1.731927122	5.554589779	0.071998104	0.067785187	0.071463978	0.095358227	0.068684293	0.069371057	0.037296112	0.02299628	0.005761405	0.001299202	6.19855E-33	1.70455E-70
0.022047269	0.020950907	0.009239423	0.73634786	0.396317631	0.046841171	0.030101363	0.035507031	0.020423854	0.022674394	0.011966123	0.008765549	0.000712842	0.001385129	0.000177039	1.21896E-47
0.023171178	0.102577761	0.035788332	0.173343044	0.259454003	0.158916612	0.026524859	0.033736953	0.036014153	0.028435294	0.007378428	0.012408986	0.004436365	0.0026974	0.000462771	0.001285291
0.043540375	0.324251625	0.238027329	0.142201633	0.045353477	0.083023014	0.072199372	0.048206943	0.047424977	0.022382926	0.01825165	0.002877847	0.005562293	0.000493279	1.65321E-48	3.11031E-55
0.069978427	0.18202099	0.147749619	0.070383037	0.017136218	0.051320652	0.068637787	0.04945625	0.05001206	0.021812139	0.003242209	0.007844991	0.000574698	0.002289971	1.8431E-123	9.69127E-67
0.019890381	0.090010724	0.078837751	0.297787142	0.007435936	0.023094827	0.021853496	0.028640171	0.05652144	0.018564462	0.020926582	0.006136745	0.005486243	0.00051112	4.8091E-68	2.40125E-92
0.148173118	0.174897793	0.124439839	0.416059321	0.004870553	0.025917258	0.048435265	0.040760968	0.035374954	0.019788383	0.024760264	0.012039779	0.003183192	0.001764908	6.2056E-134	3.27166E-72
0.036077037	0.281417762	0.385239177	0.386199449	0.004855522	0.013095396	0.035521054	0.034236521	0.039959634	0.051144793	0.026416883	0.014898795	0.004539012	9.3304E-24	1.2374E-117	5.64094E-78
0.115722511	0.273928285	0.25806277	0.275445914	0.005766011	0.051785254	0.019640242	0.032289783	0.038459515	0.026335809	0.023442246	0.027473978	0.009102792	1.19058E-31	0.000781756	0.000762326
0.058322958	0.060136231	0.032933236	0.146733402	0.012931536	0.001757029	0.015893933	0.043556457	0.009179969	0.013955125	0.011116243	0.005915035	0.021114337	0.011556343	4.42213E-67	2.12049E-37
0.002228982	0.032485373	0.013216124	9.17101E-32	0.002173334	0.002152285	0.013703776	0.005922283	0.005788437	0.009075202	0.002045901	0.0156688	0.008445788	0.017950495	0.011123859	3.4569E-126
1.28184E-28	5.10083E-26	1.92691E-40	0.00758861	2.634E-22	1.69622E-24	1.25785E-26	0.007616352	0.007844854	0.021139472	0.035196827	0.02143043	0.007738008	0.008013252	0.007912845	0.021382571
2.81794E-94	0.021101883	8.45538E-42	0.021227446	4.89556E-36	0.007588304	9.7675E-69	2.2301E-60	1.43652E-48	8.55671E-60	4.69329E-42	1.59792E-46	2.20958E-83	8.8586E-107	1.02043E-80	6.6141E-113
