2.758162772	1.210492351	0.57161599	0.392961451	0.56607339	0.753389872	0.805707374	0.622741542	0.353247815	0.209627551	0.231717171	0.188375153	0.122986978	0.104174733	0.05913685	0.02385133
1.318041083	5.033209201	1.702183512	0.439418151	0.317120713	0.54846601	0.619658691	0.619996396	0.439350911	0.176854383	0.129514467	0.130676917	0.119362687	0.08768109	0.037633718	0.023823038
0.391873867	2.112196576	6.894471223	1.002892658	0.565245705	0.416588938	0.44501321	0.4792935	0.463654103	0.246778093	0.14826975	0.089777481	0.06196348	0.063094406	0.040540587	0.029907046
0.199120626	0.635484808	2.728633043	7.615507897	1.57103595	0.640370002	0.375295096	0.404727384	0.347217985	0.258717474	0.106820543	0.051652061	0.037233508	0.033369257	0.018011135	0.010251819
0.240881176	0.311053856	0.42794627	2.564652304	3.534168027	1.217486731	0.667635839	0.399440313	0.260227338	0.254259922	0.141220331	0.091069558	0.036033337	0.027258449	0.027017624	0.018247713
0.362859696	0.191240034	0.158875704	0.578014155	1.376018146	1.530265328	0.805215405	0.485653449	0.27202942	0.206348916	0.159524904	0.083289588	0.032270916	0.023679143	0.013429777	0.005804041
0.339197888	0.244425078	0.342615436	0.25416595	0.573442149	0.73471562	0.85271565	0.548367002	0.289081575	0.185048982	0.171661588	0.120640346	0.054303111	0.039023836	0.017805305	0.014185824
0.27725513	0.331332007	0.230305246	0.158644328	0.322034468	0.492578475	0.570471044	0.626016294	0.365664042	0.196628413	0.122588762	0.094607294	0.079898423	0.055091027	0.029409328	0.009978871
0.158985251	0.20916719	0.302400598	0.180721061	0.276435625	0.289271882	0.369480384	0.359609126	0.326747692	0.166713606	0.104620561	0.047920568	0.044638302	0.031252538	0.021546516	0.007800491
0.040243693	0.067072306	0.080625957	0.143061131	0.167575971	0.181285011	0.205734652	0.207003946	0.166372518	0.142870688	0.101679272	0.045330633	0.031703218	0.020704478	0.016722461	0.011072093
0.058541377	0.111400208	0.116697688	0.161395995	0.251176846	0.277868828	0.188443584	0.164643631	0.156073291	0.146073365	0.104946413	0.080970935	0.048388001	0.02636417	0.015747013	0.009102964
0.077604158	0.070015071	0.069505014	0.076746016	0.163780376	0.240592666	0.230721552	0.172428581	0.141177207	0.08336267	0.111885803	0.101726845	0.06476812	0.036059495	0.018111341	0.008432728
0.051290937	0.056869721	0.045163872	0.066758047	0.119902358	0.160805808	0.153580896	0.165800597	0.119774562	0.081263654	0.067259336	0.081174945	0.069422909	0.050489585	0.032090825	0.011547233
0.048630667	0.065192353	0.038226589	0.037440326	0.093137976	0.12677693	0.148511899	0.119881988	0.095594379	0.063684941	0.064370109	0.06788231	0.063303078	0.055006512	0.026411077	0.013512906
0.016511534	0.035495321	0.047186544	0.081929479	0.064739772	0.082274159	0.07841735	0.098312009	0.096431453	0.060897587	0.045548945	0.044300526	0.07169079	0.064439544	0.05382636	0.016826427
0.021844823	0.022536444	0.030713249	0.01578648	0.029442075	0.034262456	0.060201139	0.043523834	0.034781838	0.036141319	0.024106654	0.022655858	0.021083574	0.028034918	0.022128207	0.012873141
