0	0	0	0	0	0	0	0	0	0	0	0	0	8.20605E-92	1.20585E-05	3.1644E-125
0	0.023272348	4.36746E-71	1.69631E-58	1.3122E-05	0.045810078	0.121571102	0.026619062	0.103732324	0.031227124	0.009406562	0.008897337	1.57505E-55	1.34956E-05	7.64591E-79	2.38392E-65
0	0.011309854	0.110016158	0.020385851	0.02616766	0.007679714	0.064422441	0.018032422	0.063404416	0.039472698	0.017517814	4.65672E-08	1.01035E-16	2.7978E-53	4.95801E-06	3.7772E-102
0	0.041086477	0.036334772	0.532903753	0.513348335	0.299456054	0.286535906	0.26160683	0.291950087	0.246667101	0.162348639	0.083148545	0.034816499	8.347E-06	2.85973E-06	1.88926E-31
0	0.041102775	0.057165803	0.34599236	0.805096963	0.78263653	0.670448822	0.725533701	0.54875263	0.470999899	0.403062996	0.199872393	0.115268221	9.86113E-06	1.32609E-05	3.74318E-06
0	0.047812684	0.074571439	0.308470219	0.777154742	1.327454894	0.974968413	0.934930852	0.865237896	0.650105871	0.598932562	0.298656336	0.155950392	1.60675E-05	1.01183E-05	3.01443E-06
0	0.077910369	0.086724236	0.17110238	0.552715372	0.924355588	1.241605886	1.069463706	0.960102528	0.840045973	0.567908336	0.357635404	0.149880932	1.63796E-05	4.10101E-06	3.49479E-06
0	0.052507299	0.052381144	0.33519525	0.450321103	0.852734933	0.937238444	1.272020184	1.239663441	0.919360063	0.750254541	0.322206277	0.104328111	1.22989E-05	9.13513E-06	6.02097E-06
0	0.029641645	0.059295414	0.209712804	0.530971372	0.844852894	1.022806577	1.075064281	1.319408827	1.136134379	0.915206913	0.342700195	0.153245603	1.43626E-05	1.02722E-05	1.29504E-05
0	0.018100511	0.084783901	0.280926661	0.387824205	0.680622729	0.895705014	0.967201336	1.002376344	1.048423108	0.756891754	0.415683359	0.130809483	1.6281E-05	1.08244E-05	6.09172E-06
0	0.002789851	0.100820158	0.231097087	0.355028621	0.754166737	0.902321871	0.922871627	1.251861794	1.294067473	1.101864082	0.576952602	0.171933513	1.1808E-05	1.18227E-05	1.01613E-05
0	0.03530454	0.172706322	0.172649823	0.265945834	0.496178647	0.708096593	0.65575693	0.839787549	0.709952378	0.737703471	0.498214878	0.180314862	1.34978E-05	6.5874E-06	6.65717E-06
0	0.007806245	0.107759139	0.043270035	0.195371761	0.353213815	0.39936876	0.463568044	0.502119042	0.525440816	0.449954622	0.374866558	0.114316858	2.0302E-05	8.26102E-06	1.48398E-05
7.603E-06	3.36327E-06	7.64855E-06	2.27622E-05	3.14933E-05	7.89308E-05	7.24213E-05	2.91748E-05	6.61874E-05	5.95693E-05	7.70713E-05	5.30688E-05	4.6603E-05	1.41633E-05	2.49066E-05	1.19109E-05
5.78864E-55	7.88785E-42	2.5483E-06	2.60648E-05	1.68036E-05	2.12447E-05	3.57268E-05	4.02377E-05	3.56402E-05	3.09769E-05	2.13053E-05	4.49709E-05	2.61368E-05	1.68266E-05	1.66514E-05	2.60823E-05
2.3572E-141	9.06872E-97	1.18637E-89	9.39934E-22	4.66E-05	4.69664E-05	4.69316E-05	8.42184E-05	2.77788E-05	1.03294E-05	1.06804E-05	7.26342E-75	1.10074E-65	1.02832E-05	5.16903E-49	8.28041E-43
